survived,pclass,sex,age,sibsp,parch,fare,alone,has_cabin,family_size,is_alone,fare_per_person,age_group,fare_bin,sex_encoded,embarked_C,embarked_Q,embarked_S,title_man,title_woman
1,3,male,-2.1141999944829655,1,2,-0.25058125686817573,False,0,1.299429290952638,0,-0.49407385556666183,0,2,0,False,False,True,False,False
0,1,male,1.2700332161186279,0,0,1.1288222310926181,True,1,-0.5609748304808925,1,2.116216723145803,2,3,0,True,False,False,True,False
0,3,male,-0.3092756154954491,0,0,-0.5523441521022427,True,0,-0.5609748304808925,1,-0.4022103083202193,2,0,0,False,True,False,True,False
0,2,male,-0.9861222576157678,0,0,-0.12293496395240078,True,0,-0.5609748304808925,1,0.24105481868124892,1,2,0,False,False,True,True,False
0,3,female,-0.5724937540977952,8,2,0.9017647699613317,False,0,5.64037224096421,0,-0.4525179670695247,2,3,1,False,False,True,False,True
0,1,male,0.8188021213717487,0,0,-0.012446215146152687,True,0,-0.5609748304808925,1,0.4065695794140431,2,2,0,True,False,False,True,False
0,3,male,-0.3092756154954491,0,0,-0.5489135844511608,True,0,-0.5609748304808925,1,-0.3970712367850514,2,0,0,False,False,True,True,False
0,2,male,0.7435969389139355,0,0,-0.4288154815385896,True,0,-0.5609748304808925,1,-0.21716143616911202,2,1,0,False,False,True,True,False
1,1,female,1.4956487634920672,0,0,-0.12460083630971629,True,1,-0.5609748304808925,1,0.23855930246252546,2,2,1,False,False,True,False,True
1,3,female,0.14195547925143,0,0,-0.5303842838666128,True,0,-0.5609748304808925,1,-0.3693139059623854,2,1,1,False,False,True,False,True
0,3,male,0.06675029679361683,0,0,-0.5645981962221572,True,0,-0.5609748304808925,1,-0.4205671564376092,2,0,0,True,False,False,True,False
0,3,female,0.06675029679361683,1,1,-0.16646411453197382,False,0,0.6792945838081278,0,-0.3916360870544418,2,2,1,False,False,True,False,True
0,2,male,0.36757102662486957,0,0,-0.4288154815385896,True,0,-0.5609748304808925,1,-0.21716143616911202,2,1,0,False,False,True,True,False
1,2,female,0.14195547925143,1,1,-0.11705264630651252,False,0,0.6792945838081278,0,-0.3669629041009608,2,2,1,False,False,True,False,True
1,1,male,-1.3621481699048337,1,2,2.08881647090158,False,1,1.299429290952638,0,0.38204443555828305,0,3,0,False,False,True,False,False
1,3,male,-2.157819000308497,0,1,-0.5343042603458327,False,0,0.059159876663617626,0,-0.5252819072623934,0,1,0,True,False,False,False,False
1,3,male,-0.15886525057982273,0,0,-0.5705793368044965,True,0,-0.5609748304808925,1,-0.4295270465901447,2,0,0,False,False,True,True,False
0,3,male,0.14195547925143,0,0,-0.551755920337654,True,0,-0.5609748304808925,1,-0.40132912321473785,2,0,0,False,False,True,True,False
0,1,male,0.7435969389139355,0,0,-0.7346959991247785,True,1,-0.5609748304808925,1,-0.675377691019473,2,0,0,False,False,True,True,False
0,3,female,-0.8357118927001413,0,0,-0.551755920337654,True,0,-0.5609748304808925,1,-0.40132912321473785,2,0,1,False,False,True,False,True
0,2,male,0.7435969389139355,0,0,-0.4288154815385896,True,0,-0.5609748304808925,1,-0.21716143616911202,2,1,0,False,False,True,True,False
1,1,female,0.29236584416705635,1,0,0.5147082688618853,False,1,0.059159876663617626,0,0.26044089100184115,2,3,1,False,False,True,False,True
0,3,male,-0.23407043303763592,0,0,-0.5491088773970043,True,0,-0.5609748304808925,1,-0.3973637902400713,2,0,0,False,False,True,True,False
0,3,male,0.7435969389139355,0,0,-0.16646411453197382,True,0,-0.5609748304808925,1,0.17584712087562057,2,2,0,False,False,True,True,False
0,2,male,0.4427762090826827,0,0,-0.4876386579974721,True,0,-0.5609748304808925,1,-0.30527994671725833,2,1,0,False,False,True,True,False
0,3,female,-1.7381740821938996,4,2,0.0011819383758412065,False,0,3.1598334123861687,0,-0.5178973243112858,0,3,1,False,False,True,False,False
0,3,male,0.1043528880225234,0,0,-0.5452853709271769,True,0,-0.5609748304808925,1,-0.39163608705444175,2,1,0,False,False,True,True,False
0,1,male,0.8188021213717487,0,0,-0.7346959991247785,True,1,-0.5609748304808925,1,-0.675377691019473,2,0,0,False,False,True,True,False
0,3,female,-0.45968598041107545,0,0,-0.548226529750121,True,0,-0.5609748304808925,1,-0.39604201258184907,2,1,1,False,False,True,False,True
0,2,male,0.14195547925143,1,1,0.13598583540313294,False,0,0.6792945838081278,0,-0.2406103592827108,2,3,0,True,False,False,True,False
0,3,male,1.0444176687451883,0,0,-0.5829322038608618,True,0,-0.5609748304808925,1,-0.44803193380525547,2,0,0,False,False,True,True,False
0,3,male,-1.437353352362647,3,2,-0.07822934984365013,False,0,2.5396987052416584,0,-0.5114772613999208,0,2,0,False,False,True,False,False
1,1,female,1.7212643108655068,1,1,1.4652908004374259,False,1,0.6792945838081278,0,0.42316640714741804,2,3,1,False,False,True,False,True
1,3,male,-0.15886525057982273,0,0,-0.5308736926947507,True,0,-0.5609748304808925,1,-0.3700470519701459,2,1,0,False,False,True,True,False
0,1,male,0.6683917564561223,0,0,-0.7346959991247785,True,0,-0.5609748304808925,1,-0.675377691019473,2,0,0,False,False,True,True,False
1,3,female,-0.15886525057982273,0,1,-0.44116834859495496,False,1,0.059159876663617626,0,-0.4555220072018478,2,1,1,False,False,True,False,True
0,3,male,-2.038994812025152,4,1,0.19912192715998075,False,0,2.5396987052416584,0,-0.4422307985275025,0,3,0,False,False,True,False,False
0,3,male,-0.3092756154954491,0,0,-0.5711675685690852,True,0,-0.5609748304808925,1,-0.4304082316956262,2,0,0,False,True,False,True,False
0,3,male,-0.3092756154954491,0,0,0.5946089659095145,True,0,-0.5609748304808925,1,1.3159526082709134,2,3,0,False,False,True,True,False
1,2,male,-2.1141999944829655,0,2,0.13598583540313294,False,0,0.6792945838081278,0,-0.2406103592827108,0,3,0,True,False,False,False,False
1,3,male,-0.3092756154954491,0,0,-0.5523441521022427,True,0,-0.5609748304808925,1,-0.4022103083202193,2,0,0,False,True,False,True,False
1,1,female,2.4733161354436386,0,0,1.1476456475594605,True,1,-0.5609748304808925,1,2.1444146465212097,3,3,1,False,False,True,False,True
1,3,female,-1.061327440073581,1,0,-0.3945992162559869,False,0,0.059159876663617626,0,-0.4206411759864696,1,1,1,True,False,False,False,False
1,2,male,-2.126984875500794,1,1,-0.2935221756831599,False,0,0.6792945838081278,0,-0.4550814146491071,0,2,0,False,False,True,False,False
0,3,male,-0.3092756154954491,0,0,-0.5645981962221572,True,0,-0.5609748304808925,1,-0.4205671564376092,2,0,0,True,False,False,True,False
0,3,male,-0.45968598041107545,0,0,-0.5498924021074366,True,0,-0.5609748304808925,1,-0.39853752880057264,2,0,0,False,False,True,True,False
0,3,male,-0.8357118927001413,0,0,-0.5394030532812887,True,0,-0.5609748304808925,1,-0.3828242359996271,2,1,0,False,False,True,True,False
1,1,female,0.7435969389139355,1,1,1.2219581428434958,False,1,0.6792945838081278,0,0.3016603804093159,2,3,1,True,False,False,False,True
0,3,male,-0.6100963453267019,0,0,-0.5308736926947507,True,0,-0.5609748304808925,1,-0.3700470519701459,2,1,0,False,False,True,True,False
0,3,male,-0.3092756154954491,0,0,-0.5452853709271769,True,0,-0.5609748304808925,1,-0.39163608705444175,2,1,0,False,False,True,True,False
1,3,male,0.2171606617092432,0,0,0.5946089659095145,True,0,-0.5609748304808925,1,1.3159526082709134,2,3,0,False,False,True,True,False
1,1,male,0.8188021213717487,0,0,-0.03587666279325473,True,1,-0.5609748304808925,1,0.3714702142925055,2,2,0,True,False,False,True,False
0,3,male,-0.685301527784515,0,0,-0.548226529750121,True,0,-0.5609748304808925,1,-0.39604201258184907,2,1,0,False,False,True,True,False
0,2,male,-0.9861222576157678,0,0,-0.4876386579974721,True,0,-0.5609748304808925,1,-0.30527994671725833,1,1,0,False,False,True,True,False
1,1,female,0.06675029679361683,0,0,-0.005288611034635832,True,0,-0.5609748304808925,1,0.4172918397775416,2,2,1,True,False,False,False,True
0,3,male,0.40517361785377615,0,0,-0.5832263197431561,True,0,-0.5609748304808925,1,-0.44847252635799617,2,0,0,True,False,False,True,False
0,3,male,-0.9109170751579546,0,0,-0.5308736926947507,True,0,-0.5609748304808925,1,-0.3700470519701459,1,1,0,False,False,True,True,False
0,3,male,0.969212486287375,0,0,-0.5570500062189534,True,0,-0.5609748304808925,1,-0.409259789164071,2,0,0,False,False,True,True,False
0,3,male,-0.3092756154954491,8,2,0.9017647699613317,False,0,5.64037224096421,0,-0.4525179670695247,2,3,0,False,False,True,True,False
0,3,male,0.4427762090826827,0,0,-0.5489135844511608,True,0,-0.5609748304808925,1,-0.3970712367850514,2,0,0,True,False,False,True,False
0,2,male,-0.08366006812200955,0,1,0.04176993013247014,False,0,0.059159876663617626,0,-0.09379552140170716,2,3,0,False,False,True,True,False
1,1,female,0.4427762090826827,1,0,1.3618608328062438,False,1,0.059159876663617626,0,0.8949681864973552,2,3,1,True,False,False,False,True
0,3,male,-1.8885844471095259,4,2,0.0011819383758412065,False,0,3.1598334123861687,0,-0.5178973243112858,0,3,0,False,False,True,False,False
0,3,male,3.375778324937397,0,0,-0.551755920337654,True,0,-0.5609748304808925,1,-0.40132912321473785,3,0,0,False,False,True,True,False
0,3,female,-1.51255853482046,1,1,-0.3759734456620463,False,0,0.6792945838081278,0,-0.4962527326041491,0,2,1,True,False,False,False,False
1,1,female,-0.9861222576157678,0,1,0.19235726186720922,False,1,0.059159876663617626,0,0.018996172099920126,1,3,1,False,False,True,False,True
0,2,female,1.1196228512030013,1,0,-0.12293496395240078,False,0,0.059159876663617626,0,-0.21716143616911202,2,2,1,False,False,True,False,True
1,3,female,-0.8357118927001413,0,1,-0.5146973191685581,False,0,0.059159876663617626,0,-0.5105960762944393,2,1,1,False,False,True,False,True
1,1,female,1.1948280336608146,1,1,3.144497195392677,False,0,0.6792945838081278,0,1.2616633813789375,2,3,1,False,False,True,False,True
1,1,male,1.6460591284076938,0,0,-0.10999386513144661,True,1,-0.5609748304808925,1,0.26044089100184115,2,2,0,False,False,True,True,False
1,3,female,-0.3844807979532623,0,3,-0.28156224744554,False,0,1.299429290952638,0,-0.5056764198505364,2,2,1,True,False,False,False,True
0,3,male,-0.3092756154954491,0,0,-0.5645981962221572,True,0,-0.5609748304808925,1,-0.4205671564376092,2,0,0,True,False,False,True,False
0,3,male,0.8940073038295618,2,0,-0.40273799095083784,False,0,0.6792945838081278,0,-0.509617373370618,2,1,0,False,False,True,True,False
0,2,male,-0.6100963453267019,1,0,-0.4641093874139191,False,0,0.059159876663617626,0,-0.4727051167587364,2,1,0,False,False,True,True,False
1,1,female,1.4204435810342542,0,0,-0.12460083630971629,True,1,-0.5609748304808925,1,0.23855930246252546,2,2,1,False,False,True,False,True
0,3,female,-0.5724937540977952,8,2,0.9017647699613317,False,0,5.64037224096421,0,-0.4525179670695247,2,3,1,False,False,True,False,True
0,2,male,-0.3844807979532623,0,0,-0.4288154815385896,True,0,-0.5609748304808925,1,-0.21716143616911202,2,1,0,False,False,True,True,False
1,2,female,0.969212486287375,0,0,-0.4288154815385896,True,0,-0.5609748304808925,1,-0.21716143616911202,2,1,1,False,False,True,False,True
1,2,female,-0.15886525057982273,1,0,-0.4086203085967261,False,0,0.059159876663617626,0,-0.4311431400735977,2,1,1,True,False,False,False,True
0,1,male,0.14195547925143,0,0,0.45343334240819655,True,1,-0.5609748304808925,1,1.1044681829553622,2,3,0,False,False,True,True,False
0,3,male,-0.3092756154954491,0,0,-0.5111679285810251,True,0,-0.5609748304808925,1,-0.34052735093651687,2,1,0,False,False,True,True,False
1,3,male,-1.8885844471095259,1,1,-0.47273757093690794,False,0,0.6792945838081278,0,-0.5445710492213827,0,1,0,False,False,True,False,False
0,3,male,-0.23407043303763592,0,0,-0.5489135844511608,True,0,-0.5609748304808925,1,-0.3970712367850514,2,0,0,False,False,True,True,False
1,1,female,1.345238398576441,1,1,0.501865992977382,False,1,0.6792945838081278,0,-0.05791131407955404,2,3,1,False,False,True,False,True
0,1,male,0.29236584416705635,0,0,-0.6170496462070135,True,1,-0.5609748304808925,1,-0.4991406699231803,2,0,0,False,False,True,True,False
0,3,male,1.345238398576441,0,0,-0.5229325638728015,True,0,-0.5609748304808925,1,-0.35815105304614614,2,1,0,False,False,True,True,False
1,2,female,-0.08366006812200955,1,0,-0.16999350511950675,False,0,0.059159876663617626,0,-0.2524088403883706,2,2,1,True,False,False,False,True
1,3,female,-1.061327440073581,0,0,-0.5646970191586081,True,0,-0.5609748304808925,1,-0.42071519553533004,1,0,1,True,False,False,False,False
0,3,male,-0.685301527784515,0,0,-0.5030315068132324,True,0,-0.5609748304808925,1,-0.32833879855749726,2,1,0,False,False,True,True,False
0,3,male,-0.7605067102423282,0,0,-0.5489135844511608,True,0,-0.5609748304808925,1,-0.3970712367850514,2,0,0,False,False,True,True,False
0,3,male,-0.3092756154954491,0,0,-0.5489135844511608,True,0,-0.5609748304808925,1,-0.3970712367850514,2,0,0,False,False,True,True,False
1,1,female,2.0220850406967594,0,1,1.2219581428434958,False,1,0.059159876663617626,0,0.7901794161237105,2,3,1,True,False,False,False,True
1,2,female,-0.3092756154954491,0,1,-0.12293496395240078,False,0,0.059159876663617626,0,-0.21716143616911202,2,2,1,False,False,True,False,True
0,3,male,0.29236584416705635,0,0,-0.5489135844511608,True,0,-0.5609748304808925,1,-0.3970712367850514,2,0,0,False,False,True,True,False
0,3,female,-0.5348911628688886,0,0,-0.4872457191787267,True,0,-0.5609748304808925,1,-0.30469131506679675,2,1,1,False,False,True,False,True
0,2,male,-0.08366006812200955,0,0,-0.4876386579974721,True,0,-0.5609748304808925,1,-0.30527994671725833,2,1,0,False,False,True,True,False
0,3,male,-0.3092756154954491,0,0,-0.5688146415107299,True,0,-0.5609748304808925,1,-0.4268834912737003,2,0,0,False,False,True,True,False
0,3,female,0.7435969389139355,0,5,-0.04940599337879768,False,0,2.5396987052416584,0,-0.5042809163718222,2,2,1,False,True,False,False,True
0,2,male,-0.15886525057982273,0,0,-0.4288154815385896,True,0,-0.5609748304808925,1,-0.21716143616911202,2,1,0,False,False,True,True,False
1,1,female,-0.7605067102423282,0,0,-0.02881788161818882,True,1,-0.5609748304808925,1,0.38204443555828305,2,2,1,False,False,True,False,True
0,3,female,-0.5724937540977952,1,2,-0.1829346039404609,False,0,1.299429290952638,0,-0.4687397837840698,2,2,1,False,False,True,False,True
1,1,male,-0.23407043303763592,0,0,-0.02881788161818882,True,1,-0.5609748304808925,1,0.38204443555828305,2,2,0,True,False,False,True,False
0,3,male,0.2171606617092432,0,0,-0.5523441521022427,True,0,-0.5609748304808925,1,-0.4022103083202193,2,0,0,False,True,False,True,False
